nombre_evento,url_evento,codigo_postal,fecha_inicio,fecha_fin,latitud,longitud,direccion,horario,organizacion,id_ciudad,id_evento
Píldoras para familias: conoce y evita riesgos. Madrid Aula Digital,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba291a0b100f4910VgnVCM2000001f4a900aRCRD,28037,2025-03-18 17:30:00.0,2025-03-19 23:59:00.0,40.420231627534996,-3.6218113860909074,CALLE SAN ROMAN DEL VALLE 8,17:30,"{'organization-name': 'Biblioteca Pública Municipal San Blas (San Blas-Canillejas)', 'accesibility': '1,6'}",1,662
Pinta Malasaña 2024-2025,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8bcd02a2fa0e1910VgnVCM1000001d4a900aRCRD,28015,2025-04-28 00:00:00.0,2025-04-28 23:59:00.0,40.42739911262292,-3.710589286287491,CALLE CONDE DUQUE 9,,"{'organization-name': 'Centro de Cultura Contemporánea Conde Duque', 'accesibility': '1'}",1,663
Planta de Compostaje de Migas Calientes,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=86b7924d36704910VgnVCM2000001f4a900aRCRD,,2025-03-05 10:00:00.0,2025-03-05 23:59:00.0,,,,10:00,,1,664
Plantas callejeras del parque Ginzo de Limia a Plaza de Castilla,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fd7576bd693f3910VgnVCM1000001d4a900aRCRD,,2025-03-12 11:00:00.0,2025-03-12 23:59:00.0,,,,11:00,,1,665
Pollo con ciruelas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5e5feb1eb9305910VgnVCM1000001d4a900aRCRD,28045,2025-03-29 00:00:00.0,2025-03-29 23:59:00.0,40.39130985242181,-3.6958028442054074,PLAZA LEGAZPI 8,,"{'organization-name': 'Cineteca Madrid', 'accesibility': '1'}",1,666
Polvo serán,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9865ef6c9c305910VgnVCM2000001f4a900aRCRD,28022,2025-03-16 19:00:00.0,2025-03-16 23:59:00.0,40.44477474902185,-3.6129105844633775,CALLE BOLTAÑA 27,19:00,"{'organization-name': 'Centro Cultural Buero Vallejo (San Blas - Canillejas)', 'accesibility': '1'}",1,667
Por donde pasa el silencio,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a611ef6c9c305910VgnVCM2000001f4a900aRCRD,28022,2025-03-09 19:00:00.0,2025-03-09 23:59:00.0,40.44477474902185,-3.6129105844633775,CALLE BOLTAÑA 27,19:00,"{'organization-name': 'Centro Cultural Buero Vallejo (San Blas - Canillejas)', 'accesibility': '1'}",1,668
Por qué volver a la luna,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e0843d9181f54910VgnVCM1000001d4a900aRCRD,28037,2025-02-01 00:00:00.0,2025-02-28 23:59:00.0,40.420280457570335,-3.621730741880216,CALLE SAN ROMAN DEL VALLE 8,,"{'organization-name': 'Centro Cultural Antonio Machado (San Blas - Canillejas)', 'accesibility': '1'}",1,669
Premios Talía 2025,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=14712e6a723a1910VgnVCM1000001d4a900aRCRD,28001,2025-05-12 00:00:00.0,2025-05-12 23:59:00.0,40.4249721516942,-3.689948085098791,PLAZA COLON 4,,"{'organization-name': 'Fernán Gómez Centro Cultural de la Villa', 'accesibility': '1,6'}",1,670
Presentación del libro Los Rubios,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f3b9d9881b725910VgnVCM2000001f4a900aRCRD,28012,2025-02-27 18:30:00.0,2025-02-27 23:59:00.0,40.413896825498995,-3.7054692169323364,CALLE CONCEPCION JERONIMA 15,18:30,"{'organization-name': 'Imprenta Municipal - Artes del libro', 'accesibility': '1,6'}",1,671
Presentación del libro 'Mamíferos',http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1046ad50b7ad4910VgnVCM1000001d4a900aRCRD,28026,2025-03-07 18:00:00.0,2025-03-07 23:59:00.0,40.381114597104194,-3.711149675992656,AVENIDA RAFAELA YBARRA 49,18:00,"{'organization-name': 'Centro Cultural Usera 1', 'accesibility': '1'}",1,672
Primavera en danza,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2c8b66c5a1915910VgnVCM2000001f4a900aRCRD,28037,2025-03-29 19:00:00.0,2025-03-29 23:59:00.0,40.420280457570335,-3.621730741880216,CALLE SAN ROMAN DEL VALLE 8,19:00,"{'organization-name': 'Centro Cultural Antonio Machado (San Blas - Canillejas)', 'accesibility': '1'}",1,673
Proyección de 'El sirviente' de Joseph Losey,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=16823bfc04ff4910VgnVCM2000001f4a900aRCRD,28005,2025-03-28 18:00:00.0,2025-03-28 23:59:00.0,40.41410290844665,-3.7098591212735883,CALLE SAN JUSTO 5,18:00,"{'organization-name': 'Biblioteca Pública Municipal Iván de Vargas (Centro)', 'accesibility': '1,6'}",1,674
Proyección de 'La peor persona del mundo' de Joachim Trier,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=973f91bed4ff4910VgnVCM1000001d4a900aRCRD,28005,2025-05-30 18:00:00.0,2025-05-30 23:59:00.0,40.41410290844665,-3.7098591212735883,CALLE SAN JUSTO 5,18:00,"{'organization-name': 'Biblioteca Pública Municipal Iván de Vargas (Centro)', 'accesibility': '1,6'}",1,675
Proyección de 'Pulp Fiction' de Quentin Tarantino,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f66e91bed4ff4910VgnVCM1000001d4a900aRCRD,28005,2025-04-25 18:00:00.0,2025-04-25 23:59:00.0,40.41410290844665,-3.7098591212735883,CALLE SAN JUSTO 5,18:00,"{'organization-name': 'Biblioteca Pública Municipal Iván de Vargas (Centro)', 'accesibility': '1,6'}",1,676
Psicología positiva,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9329ba93a70e4910VgnVCM1000001d4a900aRCRD,28022,2025-02-27 18:30:00.0,2025-02-27 23:59:00.0,40.433291625973624,-3.6105662311927453,CALLE MARIA SEVILLA DIAGO 15,18:30,"{'organization-name': 'Biblioteca Pública Municipal José Hierro (San Blas-Canillejas)', 'accesibility': '1,6'}",1,677
Psicología y Psicoanálisis en la biblioteca,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=504e56f509cb4910VgnVCM2000001f4a900aRCRD,28004,2025-04-25 18:30:00.0,2025-04-25 23:59:00.0,40.426642215368176,-3.699722994908341,CALLE BARCELO 4,18:30,"{'organization-name': 'Biblioteca Pública Municipal Mario Vargas Llosa (Centro)', 'accesibility': '1,6'}",1,678
Punto de intercambio de libros gratuito,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a002ee1131644910VgnVCM1000001d4a900aRCRD,28042,2025-01-01 00:00:00.0,2033-01-31 23:59:00.0,40.455320740232835,-3.5876301858469386,PLAZA NAVIO 4,,"{'organization-name': 'Centro Sociocultural Teresa de Calcuta (Barajas)', 'accesibility': '1'}",1,679
Puntos de intercambio gratuitos de libros en los Centros Culturales de Barajas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=809e3ec8f3237810VgnVCM1000001d4a900aRCRD,,2023-04-10 00:00:00.0,2029-06-30 23:59:00.0,,,,,,1,680
QATarnaval quedamos a tocar,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c510407e6a294910VgnVCM1000001d4a900aRCRD,28001,2025-02-23 17:00:00.0,2025-02-23 23:59:00.0,40.42585800515975,-3.689601594290468,CALLE GOYA 1,17:00,"{'organization-name': 'Centro Cultural Emilia Pardo Bazán (Salamanca)', 'accesibility': '1'}",1,681
Quedada de cine: Bohemian Rhapsody,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d7d17d7dc3054910VgnVCM2000001f4a900aRCRD,28029,2025-03-19 11:00:00.0,2025-03-19 23:59:00.0,40.47860087334554,-3.7094408342979954,AVENIDA MONFORTE DE LEMOS 38,11:00,"{'organization-name': 'Biblioteca Pública Municipal José Saramago (Fuencarral-El Pardo)', 'accesibility': '1,6'}",1,682
Queer Art,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=32943bc034e64910VgnVCM1000001d4a900aRCRD,28007,2025-02-04 00:00:00.0,2025-02-28 23:59:00.0,40.402190438836826,-3.6772826298329093,PLAZA DAOIZ Y VELARDE 2,,"{'organization-name': 'Sala de Exposiciones Maruja Mallo (Retiro)', 'accesibility': '1,4,5'}",1,683
Quererse,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e68233d971394910VgnVCM1000001d4a900aRCRD,28026,2025-03-08 18:30:00.0,2025-03-08 23:59:00.0,40.3823867401053,-3.710861696949648,AVENIDA RAFAELA YBARRA 41,18:30,"{'organization-name': 'Junta Municipal del Distrito de Usera', 'accesibility': '1'}",1,684
Quinta de Los Molinos,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1b8176bd693f3910VgnVCM1000001d4a900aRCRD,,2025-03-06 11:00:00.0,2025-03-06 23:59:00.0,,,,11:00,,1,685
Rafa Sideburns,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b50fb723be725910VgnVCM1000001d4a900aRCRD,28017,2025-03-14 19:00:00.0,2025-03-14 23:59:00.0,40.42446957496409,-3.6504201407465917,CALLE SANTA FELICIDAD 39,19:00,"{'organization-name': 'Centro Cultural la Elipa (Ciudad Lineal)', 'accesibility': '1'}",1,686
Rafael Ramirez,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b4da52df5d253910VgnVCM1000001d4a900aRCRD,28045,2025-04-11 00:00:00.0,2025-04-12 23:59:00.0,40.39245798191536,-3.6972067902718897,PASEO CHOPERA 14,,"{'organization-name': 'Centro Danza Matadero - CDM', 'accesibility': '1'}",1,687
Rastreando la vida silvestre,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a9778061b6e15910VgnVCM2000001f4a900aRCRD,28026,2025-03-02 11:00:00.0,2025-03-02 23:59:00.0,40.374166248648216,-3.7032220308808577,CALLE DOCTOR TOLOSA LATOUR 16,11:00,"{'organization-name': 'Centro de Educación Ambiental y Cultural Maris Stella (Usera)', 'accesibility': '1'}",1,688
Rayo Vallecano,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=83bdf1cbb66b4910VgnVCM1000001d4a900aRCRD,28053,2025-02-04 00:00:00.0,2025-02-27 23:59:00.0,40.386296991431074,-3.671858416387963,CALLE CONCEJO DE TEVERGA 1,,"{'organization-name': 'Centro Cultural Lope de Vega (Puente de Vallecas)', 'accesibility': '1'}",1,689
Raül Refree + Niño de Elche,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=019702a2fa0e1910VgnVCM1000001d4a900aRCRD,28015,2025-05-31 00:00:00.0,2025-05-31 23:59:00.0,40.42739911262292,-3.710589286287491,CALLE CONDE DUQUE 9,,"{'organization-name': 'Centro de Cultura Contemporánea Conde Duque', 'accesibility': '1'}",1,690
Real Sitio de la Florida. Tramo I,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c295a1d8563f3910VgnVCM1000001d4a900aRCRD,,2025-03-12 10:00:00.0,2025-03-12 23:59:00.0,,,,10:00,,1,691
Real Sitio de la Florida. Tramo II,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=33b159067b1de810VgnVCM1000001d4a900aRCRD,,2025-03-14 10:00:00.0,2025-03-14 23:59:00.0,,,,10:00,,1,692
Rebecca Solnit . Actos de resistencia,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4ae2831f40ae1910VgnVCM2000001f4a900aRCRD,28015,2025-05-27 19:30:00.0,2025-05-27 23:59:00.0,40.42739911262292,-3.710589286287491,CALLE CONDE DUQUE 9,19:30,"{'organization-name': 'Centro de Cultura Contemporánea Conde Duque', 'accesibility': '1'}",1,693
Reforestación (dentro del Programa de Intervención por la Biodiversidad),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c60568347f2f3910VgnVCM1000001d4a900aRCRD,28011,2025-03-22 10:30:00.0,2025-03-22 23:59:00.0,40.41789950036311,-3.7309390858931137,PARQUE CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO) ,10:30,"{'organization-name': 'Centro de Información y Educación Ambiental de Casa de Campo', 'accesibility': '1'}",1,694
Reinforce English,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8fa7c406a51b4910VgnVCM2000001f4a900aRCRD,28005,2025-01-29 18:00:00.0,2025-06-25 23:59:00.0,40.41410290844665,-3.7098591212735883,CALLE SAN JUSTO 5,18:00,"{'organization-name': 'Biblioteca Pública Municipal Iván de Vargas (Centro)', 'accesibility': '1,6'}",1,695
Relaciones Modernas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7422542e85d15910VgnVCM1000001d4a900aRCRD,28022,2025-03-22 19:00:00.0,2025-03-22 23:59:00.0,40.4366557020283,-3.6113517282299217,CALLE ALIAGA 5,19:00,"{'organization-name': 'Centro Sociocultural Miguel de Cervantes (San Blas - Canillejas)', 'accesibility': '1'}",1,696
Renacer,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=87483276cdfd4910VgnVCM1000001d4a900aRCRD,28045,2025-02-28 19:00:00.0,2025-02-28 23:59:00.0,40.39466755008527,-3.700396761468562,PASEO CHOPERA 6,19:00,"{'organization-name': 'Centro Cultural Casa del Reloj (Arganzuela)', 'accesibility': '1'}",1,697
Renaturalización del río Manzanares,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b87476bd693f3910VgnVCM1000001d4a900aRCRD,,2025-03-16 10:30:00.0,2025-03-16 23:59:00.0,,,,10:30,,1,698
Renaturalización del río Manzanares,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=238476bd693f3910VgnVCM1000001d4a900aRCRD,,2025-02-26 10:30:00.0,2025-02-26 23:59:00.0,,,,10:30,,1,699
Repair Café Madrid 2024-25,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=87e6a32fa9322910VgnVCM1000001d4a900aRCRD,28045,2024-09-28 18:00:00.0,2025-07-26 23:59:00.0,40.39245798191536,-3.6972067902718897,PASEO CHOPERA 14,18:00,"{'organization-name': 'Medialab en Matadero. Matadero Madrid', 'accesibility': '1'}",1,700
RESIDENCIAS ARTÍSTICAS LIVING MUSEUM 2024-25,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bf64250baf992910VgnVCM1000001d4a900aRCRD,28015,2024-10-01 00:00:00.0,2025-05-25 23:59:00.0,40.42739911262292,-3.710589286287491,CALLE CONDE DUQUE 9,,"{'organization-name': 'Centro de Cultura Contemporánea Conde Duque', 'accesibility': '1'}",1,701
Retórica y Oratoria,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1b8c9a9d049f4910VgnVCM1000001d4a900aRCRD,28009,2025-04-29 19:00:00.0,2025-04-29 23:59:00.0,40.4166091081099,-3.6795930368034804,PASEO FERNÁN NÚÑEZ 24,19:00,"{'organization-name': 'Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro)', 'accesibility': '1,6'}",1,702
Retrato de la Mujer en Ciencia:  ilustrando la historia de científicas y sus  descubrimientos,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e1f1a8c219315910VgnVCM2000001f4a900aRCRD,28022,2025-03-01 00:00:00.0,2025-03-31 23:59:00.0,40.44477474902185,-3.6129105844633775,CALLE BOLTAÑA 27,,"{'organization-name': 'Centro Cultural Buero Vallejo (San Blas - Canillejas)', 'accesibility': '1'}",1,703
Revelar: Descubriendo lo ignorado.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=51739c4490405910VgnVCM1000001d4a900aRCRD,28045,2025-02-19 00:00:00.0,2025-03-13 23:59:00.0,40.39466755008527,-3.700396761468562,PASEO CHOPERA 6,,"{'organization-name': 'Centro Cultural Casa del Reloj (Arganzuela)', 'accesibility': '1'}",1,704
Revista Afal. Pequeña y libre,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=eed9ea6b993d3910VgnVCM1000001d4a900aRCRD,28014,2024-12-18 00:00:00.0,2025-03-30 23:59:00.0,40.4105673503608,-3.6937819843413373,CALLE ALAMEDA 15,,"{'organization-name': 'Espacio Cultural Serrería Belga', 'accesibility': '1'}",1,705
"Revolución científica europea, siglos XVI-XVII",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cff41a577f8f4910VgnVCM1000001d4a900aRCRD,28005,2025-05-20 19:00:00.0,2025-05-20 23:59:00.0,40.41410290844665,-3.7098591212735883,CALLE SAN JUSTO 5,19:00,"{'organization-name': 'Biblioteca Pública Municipal Iván de Vargas (Centro)', 'accesibility': '1,6'}",1,706
"Ring, ring, cuéntame",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ea1a2c84ecd15910VgnVCM2000001f4a900aRCRD,28022,2025-03-23 12:00:00.0,2025-03-23 23:59:00.0,40.44844757572015,-3.598099871155595,AVENIDA SEPTIMA 11,12:00,"{'organization-name': 'Centro Cultural Ciudad Pegaso (San Blas - Canillejas)', 'accesibility': '1'}",1,707
Ritmos Latinos y Bailes Americanos (Nivel Medio). Jornadas gratuitas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f96e01f5be02910VgnVCM2000001f4a900aRCRD,28037,2024-10-04 00:00:00.0,2025-06-27 23:59:00.0,40.420280457570335,-3.621730741880216,CALLE SAN ROMAN DEL VALLE 8,,"{'organization-name': 'Centro Cultural Antonio Machado (San Blas - Canillejas)', 'accesibility': '1'}",1,708
Roberta González. Una pequeña colección madrileña.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=94b9e2e286ada810VgnVCM1000001d4a900aRCRD,28015,2023-10-05 12:00:00.0,2025-05-04 23:59:00.0,40.42739911262292,-3.710589286287491,CALLE CONDE DUQUE 9,12:00,"{'organization-name': 'Museo de Arte Contemporáneo de Madrid', 'accesibility': '1,6'}",1,709
Rock-Rock,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3503eb1eb9305910VgnVCM1000001d4a900aRCRD,28009,2025-03-30 19:00:00.0,2025-03-30 23:59:00.0,40.41906571939961,-3.684053112760816,PASEO COLOMBIA 1,19:00,"{'organization-name': 'Centro Cultural Casa de Vacas (Retiro)', 'accesibility': '1'}",1,710
Romance sonámbulo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa6fe2fc6e6c1910VgnVCM1000001d4a900aRCRD,28012,2025-04-11 19:00:00.0,2025-04-20 23:59:00.0,40.414828532240946,-3.700164949543688,CALLE PRINCIPE 25,19:00,"{'organization-name': 'Teatro Español', 'accesibility': '1,6'}",1,711
"Rothko Chapel, Morton Feldman   Grupo Enigma y Coro de Jóvenes de Madrid",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ef83bc034e64910VgnVCM1000001d4a900aRCRD,28014,2025-03-22 00:00:00.0,2025-03-22 23:59:00.0,40.41902261618159,-3.692188193693138,PLAZA CIBELES 1,,"{'organization-name': 'CentroCentro', 'accesibility': '1'}",1,712
Ruta del agua,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=87c879e2bc704910VgnVCM2000001f4a900aRCRD,,2025-03-06 10:30:00.0,2025-03-06 23:59:00.0,,,,10:30,,1,713
Rutas Medioambientales Invierno 2025 - Distrito de Villaverde,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5230dca2f3964910VgnVCM1000001d4a900aRCRD,,2025-01-19 00:00:00.0,2025-03-16 23:59:00.0,,,,,,1,714
Ruta: Parque Lineal del Manzanares,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b72279e2bc704910VgnVCM2000001f4a900aRCRD,,2025-03-19 11:00:00.0,2025-03-19 23:59:00.0,,,,11:00,,1,715
Saint Maud,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2375b6a7be294910VgnVCM1000001d4a900aRCRD,28045,2025-02-23 19:30:00.0,2025-02-23 23:59:00.0,40.39130985242181,-3.6958028442054074,PLAZA LEGAZPI 8,19:30,"{'organization-name': 'Cineteca Madrid', 'accesibility': '1'}",1,716
Salida al Teatro Español `Historia de una Escalera´,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f27864926f415910VgnVCM1000001d4a900aRCRD,28041,2025-03-13 19:00:00.0,2025-03-13 23:59:00.0,40.35639654251886,-3.6940501846610894,CALLE LOS BOHEMIOS 1,19:00,"{'organization-name': 'Centro Sociocultural Bohemios (Villaverde)', 'accesibility': '1'}",1,717
Salida Cultural. Centro Cultural Coreano,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e15864926f415910VgnVCM1000001d4a900aRCRD,28041,2025-03-13 10:00:00.0,2025-03-13 23:59:00.0,40.35639654251886,-3.6940501846610894,CALLE LOS BOHEMIOS 1,10:00,"{'organization-name': 'Centro Sociocultural Bohemios (Villaverde)', 'accesibility': '1'}",1,718
Salve amicis aqua pigmenta et acquarello,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b2c66c5a1915910VgnVCM2000001f4a900aRCRD,28037,2025-03-03 00:00:00.0,2025-03-30 23:59:00.0,40.420280457570335,-3.621730741880216,CALLE SAN ROMAN DEL VALLE 8,,"{'organization-name': 'Centro Cultural Antonio Machado (San Blas - Canillejas)', 'accesibility': '1'}",1,719
San Cristóbal de los Ángeles. Concurso de Disfraces y Baile con Orquesta,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1e752e655eaf4910VgnVCM1000001d4a900aRCRD,,2025-03-01 21:30:00.0,2025-03-01 23:59:00.0,,,,21:30,,1,720
San Cristóbal de los Ángeles. Pasacalles Entierro de la Sardina,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=20a8be426bef4910VgnVCM1000001d4a900aRCRD,,2025-03-05 17:30:00.0,2025-03-05 23:59:00.0,,,,17:30,,1,721
